1620000		21915.671996		145529880269.362610
1630000		21930.020677		145479534581.422180
1640000		21944.459609		145428874958.995178
1650000		21958.988843		145377901292.529541
1660000		21973.608430		145326613471.793945
1670000		21988.318421		145275011385.877380
1680000		22003.118868		145223094923.189301
1690000		22018.009825		145170863971.459442
1700000		22032.991345		145118318417.737823
1710000		22048.063481		145065458148.394653
1720000		22063.226289		145012283049.120270
1730000		22078.479824		144958793004.925140
1740000		22093.824141		144904987900.139740
1750000		22109.259298		144850867618.414612
1760000		22124.785352		144796432042.720184
1770000		22140.402360		144741681055.346924
1780000		22156.110381		144686614537.905304
1790000		22171.909475		144631232371.325592
1800000		22187.799701		144575534435.858063
1810000		22203.781120		144519520611.072968
1820000		22219.853794		144463190775.860352
1830000		22236.017784		144406544808.430389
1840000		22252.273153		144349582586.313141
1850000		22268.619965		144292303986.358826
1860000		22285.058283		144234708884.737518
1870000		22301.588173		144176797156.939484
1880000		22318.209701		144118568677.775330
1890000		22334.922931		144060023321.375610
1900000		22351.727933		144001160961.191467
1910000		22368.624772		143941981469.994202
1920000		22385.613519		143882484719.875702
1930000		22402.694242		143822670582.248474
1940000		22419.867011		143762538927.845703
1950000		22437.131897		143702089626.721375
1960000		22454.488972		143641322548.250366
1970000		22471.938308		143580237561.128723
1980000		22489.479979		143518834533.373718
1990000		22507.114057		143457113332.324005
2000000		22524.840619		143395073824.639771
2010000		22542.659739		143332715876.302979
2020000		22560.571493		143270039352.617584
2030000		22578.575960		143207044118.209595
2040000		22596.673217		143143730037.027435
2050000		22614.863343		143080096972.342072
2060000		22633.146418		143016144786.747314
2070000		22651.522521		142951873342.160126
2080000		22669.991735		142887282499.820618
2090000		22688.554142		142822372120.292694
2100000		22707.209825		142757142063.464111
2110000		22725.958867		142691592188.546814
2120000		22744.801353		142625722354.077148
2130000		22763.737370		142559532417.916565
2140000		22782.767004		142493022237.251434
2150000		22801.890342		142426191668.593842
2160000		22821.107473		142359040567.781738
2170000		22840.418485		142291568789.979340
2180000		22859.823470		142223776189.677582
2190000		22879.322518		142155662620.694489
2200000		22898.915722		142087227936.175720
2210000		22918.603174		142018471988.594818
2220000		22938.384968		141949394629.753784
2230000		22958.261200		141879995710.783600
2240000		22978.231964		141810275082.144653
2250000		22998.297359		141740232593.627258
2260000		23018.457481		141669868094.352203
2270000		23038.712430		141599181432.771301
2280000		23059.062305		141528172456.667938
2290000		23079.507207		141456841013.157562
2300000		23100.047238		141385186948.688568
2310000		23120.682500		141313210109.042572
2320000		23141.413097		141240910339.335266
2330000		23162.239135		141168287484.017029
2340000		23183.160718		141095341386.873566
2350000		23204.177954		141022071891.026672
2360000		23225.290951		140948478838.934906
2370000		23246.499818		140874562072.394318
2380000		23267.804664		140800321432.539246
2390000		23289.205600		140725756759.843109
2400000		23310.702740		140650867894.119110
2410000		23332.296196		140575654674.521210
2420000		23353.986082		140500116939.544891
2430000		23375.772515		140424254527.028076
2440000		23397.655610		140348067274.151917
2450000		23419.635485		140271555017.441833
2460000		23441.712259		140194717592.768463
2470000		23463.886052		140117554835.348511
2480000		23486.156984		140040066579.745880
2490000		23508.525179		139962252659.872528
2500000		23530.990760		139884112908.989777
2510000		23553.553851		139805647159.709076
2520000		23576.214577		139726855243.993378
2530000		23598.973066		139647736993.157959
2540000		23621.829446		139568292237.871948
2550000		23644.783846		139488520808.159149
2560000		23667.836396		139408422533.399567
2570000		23690.987229		139327997242.330414
2580000		23714.236476		139247244763.047455
2590000		23737.584273		139166164923.006378
2600000		23761.030754		139084757549.023987
2610000		23784.576057		139003022467.279724
2620000		23808.220318		138920959503.316956
2630000		23831.963678		138838568482.044495
2640000		23855.806277		138755849227.737854
2650000		23879.748256		138672801564.040985
2660000		23903.789759		138589425313.967682
2670000		23927.930929		138505720299.903229
2680000		23952.171912		138421686343.605835
2690000		23976.512856		138337323266.208374
2700000		24000.953909		138252630888.220123
2710000		24025.495219		138167609029.528320
2720000		24050.136939		138082257509.400024
2730000		24074.879220		137996576146.483795
2740000		24099.722217		137910564758.811584
2750000		24124.666083		137824223163.800659
2760000		24149.710976		137737551178.255280
2770000		24174.857053		137650548618.368866
2780000		24200.104474		137563215299.725891
2790000		24225.453400		137475551037.303864
2800000		24250.903991		137387555645.475449
2810000		24276.456413		137299228938.010574
2820000		24302.110829		137210570728.078552
2830000		24327.867407		137121580828.250275
2840000		24353.726313		137032259050.500534
2850000		24379.687718		136942605206.210190
2860000		24405.751793		136852619106.168594
2870000		24431.918709		136762300560.575897
2880000		24458.188640		136671649379.045609
2890000		24484.561761		136580665370.606934
2900000		24511.038251		136489348343.707352
2910000		24537.618286		136397698106.215256
2920000		24564.302047		136305714465.422516
2930000		24591.089715		136213397228.047180
2940000		24617.981474		136120746200.236206
2950000		24644.977508		136027761187.568329
2960000		24672.078002		135934441995.056717
2970000		24699.283146		135840788427.152161
2980000		24726.593128		135746800287.745682
2990000		24754.008140		135652477380.171936
3000000		24781.528373		135557819507.211975
3010000		24809.154023		135462826471.096512
3020000		24836.885286		135367498073.509079
3030000		24864.722358		135271834115.589371
3040000		24892.665440		135175834397.936478
3050000		24920.714732		135079498720.612213
3060000		24948.870436		134982826883.144730
3070000		24977.132758		134885818684.531876
3080000		25005.501904		134788473923.244858
3090000		25033.978080		134690792397.231827
3100000		25062.561498		134592773903.921677
3110000		25091.252367		134494418240.227676
3120000		25120.050902		134395725202.551529
3130000		25148.957317		134296694586.787094
3140000		25177.971828		134197326188.324524
3150000		25207.094655		134097619802.054306
3160000		25236.326018		133997575222.371353
3170000		25265.666138		133897192243.179276
3180000		25295.115239		133796470657.894653
3190000		25324.673549		133695410259.451492
3200000		25354.341293		133594010840.305573
3210000		25384.118702		133492272192.439072
3220000		25414.006007		133390194107.365158
3230000		25444.003441		133287776376.132645
3240000		25474.111240		133185018789.330933
3250000		25504.329641		133081921137.094711
3260000		25534.658883		132978483209.109070
3270000		25565.099207		132874704794.614395
3280000		25595.650856		132770585682.411758
3290000		25626.314075		132666125660.867874
3300000		25657.089111		132561324517.920654
3310000		25687.976213		132456182041.084549
3320000		25718.975633		132350698017.455994
3330000		25750.087623		132244872233.719208
3340000		25781.312438		132138704476.151764
3350000		25812.650336		132032194530.630508
3360000		25844.101576		131925342182.637405
3370000		25875.666419		131818147217.265625
3380000		25907.345129		131710609419.225662
3390000		25939.137971		131602728572.851532
3400000		25971.045214		131494504462.107315
3410000		26003.067126		131385936870.593307
3420000		26035.203979		131277025581.552887
3430000		26067.456049		131167770377.879044
3440000		26099.823612		131058171042.121246
3450000		26132.306945		130948227356.492340
3460000		26164.906330		130837939102.875641
3470000		26197.622050		130727306062.832047
3480000		26230.454390		130616328017.607391
3490000		26263.403638		130505004748.139786
3500000		26296.470084		130393336035.067261
3510000		26329.654019		130281321658.735382
3520000		26362.955739		130168961399.205048
3530000		26396.375539		130056255036.260498
3540000		26429.913719		129943202349.417297
3550000		26463.570581		129829803117.930695
3560000		26497.346429		129716057120.803787
3570000		26531.241567		129601964136.796265
3580000		26565.256306		129487523944.432785
3590000		26599.390957		129372736322.012009
3600000		26633.645832		129257601047.615387
3610000		26668.021248		129142117899.116379
3620000		26702.517523		129026286654.189529
3630000		26737.134979		128910107090.320084
3640000		26771.873937		128793578984.813370
3650000		26806.734726		128676702114.804672
3660000		26841.717672		128559476257.269028
3670000		26876.823108		128441901189.031326
3680000		26912.051366		128323976686.776550
3690000		26947.402783		128205702527.060104
3700000		26982.877698		128087078486.318573
3710000		27018.476452		127968104340.880219
3720000		27054.199389		127848779866.976120
3730000		27090.046857		127729104840.751236
3740000		27126.019204		127609079038.275650
3750000		27162.116782		127488702235.556183
3760000		27198.339947		127367974208.547974
3770000		27234.689056		127246894733.166428
3780000		27271.164470		127125463585.299255
3790000		27307.766551		127003680540.818787
3800000		27344.495666		126881545375.594559
3810000		27381.352183		126759057865.505753
3820000		27418.336474		126636217786.454376
3830000		27455.448913		126513024914.378296
3840000		27492.689877		126389479025.264450
3850000		27530.059747		126265579895.162674
3860000		27567.558906		126141327300.199234
3870000		27605.187740		126016721016.591080
3880000		27642.946637		125891760820.659912
3890000		27680.835991		125766446488.846786
3900000		27718.856194		125640777797.726761
3910000		27757.007647		125514754524.024017
3920000		27795.290748		125388376444.626892
3930000		27833.705904		125261643336.603531
3940000		27872.253519		125134554977.217499
3950000		27910.934006		125007111143.943848
3960000		27949.747777		124879311614.485336
3970000		27988.695248		124751156166.789001
3980000		28027.776839		124622644579.062897
3990000		28066.992972		124493776629.793213
4000000		28106.344075		124364552097.761673
4010000		28145.830576		124234970762.063080
4020000		28185.452906		124105032402.123367
4030000		28225.211503		123974736797.717789
4040000		28265.106805		123844083728.989395
4050000		28305.139255		123713072976.467987
4060000		28345.309297		123581704321.089249
4070000		28385.617381		123449977544.214096
4080000		28426.063960		123317892427.648636
4090000		28466.649488		123185448753.664154
4100000		28507.374426		123052646305.017654
4110000		28548.239235		122919484864.972580
4120000		28589.244383		122785964217.319962
4130000		28630.390338		122652084146.399918
4140000		28671.677574		122517844437.123474
4150000		28713.106568		122383244874.994690
4160000		28754.677799		122248285246.133331
4170000		28796.391751		122112965337.297653
4180000		28838.248913		121977284935.907852
4190000		28880.249774		121841243830.069626
4200000		28922.394831		121704841808.598343
4210000		28964.684580		121568078661.043442
4220000		29007.119525		121430954177.713364
4230000		29049.700172		121293468149.700806
4240000		29092.427030		121155620368.908417
4250000		29135.300612		121017410628.074936
4260000		29178.321436		120878838720.801804
4270000		29221.490023		120739904441.579956
4280000		29264.806899		120600607585.817535
4290000		29308.272591		120460947949.867599
4300000		29351.887633		120320925331.056427
4310000		29395.652562		120180539527.712509
4320000		29439.567919		120039790339.195663
4330000		29483.634248		119898677565.926941
4340000		29527.852098		119757201009.418732
4350000		29572.222022		119615360472.305664
4360000		29616.744577		119473155758.375824
4370000		29661.420324		119330586672.602478
4380000		29706.249829		119187653021.176453
4390000		29751.233660		119044354611.538895
4400000		29796.372392		118900691252.414764
4410000		29841.666603		118756662753.846588
4420000		29887.116874		118612268927.229111
4430000		29932.723791		118467509585.344299
4440000		29978.487947		118322384542.396851
4450000		30024.409935		118176893614.050659
4460000		30070.490356		118031036617.465393
4470000		30116.729812		117884813371.334061
4480000		30163.128913		117738223695.921036
4490000		30209.688271		117591267413.100662
4500000		30256.408503		117443944346.396713
4510000		30303.290232		117296254321.022156
4520000		30350.334083		117148197163.919891
4530000		30397.540687		116999772703.804108
4540000		30444.910681		116850980771.202118
4550000		30492.444703		116701821198.497116
4560000		30540.143400		116552293819.971603
4570000		30588.007421		116402398471.851303
4580000		30636.037419		116252134992.350220
4590000		30684.234055		116101503221.716080
4600000		30732.597992		115950503002.276642
4610000		30781.129898		115799134178.486862
4620000		30829.830448		115647396596.976715
4630000		30878.700320		115495290106.600021
4640000		30927.740197		115342814558.483612
4650000		30976.950768		115189969806.077972
4660000		31026.332726		115036755705.208176
4670000		31075.886770		114883172114.125961
4680000		31125.613602		114729218893.562561
4690000		31175.513933		114574895906.782425
4700000		31225.588476		114420203019.637863
4710000		31275.837948		114265140100.624634
4720000		31326.263075		114109707020.938324
4730000		31376.864587		113953903654.531845
4740000		31427.643216		113797729878.173767
4750000		31478.599704		113641185571.507614
4760000		31529.734796		113484270617.112335
4770000		31581.049241		113326984900.563446
4780000		31632.543797		113169328310.495621
4790000		31684.219225		113011300738.665939
4800000		31736.076291		112852902080.018417
4810000		31788.115768		112694132232.749680
4820000		31840.338433		112534991098.375336
4830000		31892.745071		112375478581.798050
4840000		31945.336471		112215594591.376328
4850000		31998.113427		112055339038.994507
4860000		32051.076739		111894711840.134171
4870000		32104.227214		111733712913.946503
4880000		32157.565664		111572342183.325897
4890000		32211.092906		111410599574.984970
4900000		32264.809764		111248485019.530701
4910000		32318.717067		111085998451.541824
4920000		32372.815651		110923139809.647644
4930000		32427.106356		110759909036.608139
4940000		32481.590029		110596306079.395325
4950000		32536.267525		110432330889.276123
4960000		32591.139701		110267983421.896591
4970000		32646.207423		110103263637.367538
4980000		32701.471562		109938171500.351669
4990000		32756.932997		109772706980.151993
5000000		32812.592609		109606870050.802200
5010000		32868.451289		109440660691.157913
5020000		32924.509933		109274078884.990128
5030000		32980.769444		109107124621.079758
5040000		33037.230730		108939797893.314133
5050000		33093.894705		108772098700.784866
5060000		33150.762291		108604027047.887619
5070000		33207.834417		108435582944.423355
5080000		33265.112015		108266766405.701584
5090000		33322.596027		108097577452.645020
5100000		33380.287399		107928016111.896347
5110000		33438.187087		107758082415.926697
5120000		33496.296048		107587776403.145859
5130000		33554.615252		107417098118.014603
5140000		33613.145670		107246047611.158661
5150000		33671.888284		107074624939.485031
5160000		33730.844081		106902830166.299835
5170000		33790.014053		106730663361.428589
5180000		33849.399201		106558124601.338211
5190000		33909.000534		106385213969.261505
5200000		33968.819064		106211931555.323318
5210000		34028.855813		106038277456.669342
5220000		34089.111808		105864251777.596817
5230000		34149.588085		105689854629.687576
5240000		34210.285685		105515086131.943466
5250000		34271.205657		105339946410.923965
5260000		34332.349057		105164435600.886368
5270000		34393.716948		104988553843.928146
5280000		34455.310399		104812301290.131989
5290000		34517.130488		104635678097.713333
5300000		34579.178298		104458684433.170319
5310000		34641.454922		104281320471.436417
5320000		34703.961457		104103586396.035828
5330000		34766.699010		103925482399.241379
5340000		34829.668693		103747008682.235291
5350000		34892.871626		103568165455.272720
5360000		34956.308938		103388952937.848175
5370000		35019.981763		103209371358.864746
5380000		35083.891243		103029420956.806427
5390000		35148.038528		102849101979.913269
5400000		35212.424774		102668414686.359848
5410000		35277.051146		102487359344.436493
5420000		35341.918816		102305936232.734070
5430000		35407.028962		102124145640.331863
5440000		35472.382772		101941987866.988449
5450000		35537.981439		101759463223.336487
5460000		35603.826165		101576572031.080460
5470000		35669.918159		101393314623.198120
5480000		35736.258637		101209691344.145386
5490000		35802.848824		101025702550.064880
5500000		35869.689950		100841348608.998184
5510000		35936.783256		100656629901.101715
5520000		36004.129987		100471546818.866516
5530000		36071.731397		100286099767.341919
5540000		36139.588749		100100289164.363052
5550000		36207.703311		99914115440.782532
5560000		36276.076361		99727579040.706100
5570000		36344.709182		99540680421.732574
5580000		36413.603067		99353420055.197876
5590000		36482.759315		99165798426.423569
5600000		36552.179232		98977816034.969711
5610000		36621.864133		98789473394.892136
5620000		36691.815341		98600771035.004456
5630000		36762.034184		98411709499.144623
5640000		36832.521999		98222289346.446228
5650000		36903.280131		98032511151.614624
5660000		36974.309932		97842375505.208038
5670000		37045.612761		97651883013.923706
5680000		37117.189984		97461034300.888870
5690000		37189.042975		97269830005.957397
5700000		37261.173117		97078270786.011215
5710000		37333.581797		96886357315.267532
5720000		37406.270412		96694090285.591309
5730000		37479.240364		96501470406.813446
5740000		37552.493065		96308498407.054535
5750000		37626.029931		96115175033.054611
5760000		37699.852387		95921501050.508591
5770000		37773.961865		95727477244.407867
5780000		37848.359803		95533104419.388000
5790000		37923.047648		95338383400.082657
5800000		37998.026851		95143315031.483810
5810000		38073.298872		94947900179.308578
5820000		38148.865177		94752139730.372528
5830000		38224.727238		94556034592.969772
5840000		38300.886536		94359585697.259735
5850000		38377.344554		94162793995.661209
5860000		38454.102787		93965660463.253113
5870000		38531.162732		93768186098.182770
5880000		38608.525893		93570371922.081436
5890000		38686.193783		93372218980.487259
5900000		38764.167917		93173728343.275955
5910000		38842.449819		92974901105.099197
5920000		38921.041016		92775738385.830948
5930000		38999.943044		92576241331.021835
5940000		39079.157441		92376411112.361755
5950000		39158.685753		92176248928.150711
5960000		39238.529530		91975756003.778381
5970000		39318.690329		91774933592.212097
5980000		39399.169708		91573782974.493790
5990000		39479.969233		91372305460.245895
6000000		39561.090474		91170502388.186401
6010000		39642.535006		90968375126.653107
6020000		39724.304406		90765925074.137543
6030000		39806.400257		90563153659.828369
6040000		39888.824146		90360062344.164658
6050000		39971.577662		90156652619.399185
6060000		40054.662399		89952926010.171921
6070000		40138.079954		89748884074.093811
6080000		40221.831925		89544528402.341156
6090000		40305.919916		89339860620.260742
6100000		40390.345530		89134882387.985870
6110000		40475.110376		88929595401.063492
6120000		40560.216061		88724001391.092728
6130000		40645.664197		88518102126.374802
6140000		40731.456394		88311899412.574844
6150000		40817.594266		88105395093.395508
6160000		40904.079427		87898591051.262756
6170000		40990.913489		87691489208.024033
6180000		41078.098068		87484091525.658951
6190000		41165.634776		87276400007.002884
6200000		41253.525227		87068416696.483353
6210000		41341.771032		86860143680.869995
6220000		41430.373802		86651583090.037476
6230000		41519.335144		86442737097.742706
6240000		41608.656665		86233607922.415497
6250000		41698.339968		86024197827.963638
6260000		41788.386653		85814509124.592300
6270000		41878.798317		85604544169.638107
6280000		41969.576551		85394305368.418030
6290000		42060.722943		85183795175.093613
6300000		42152.239074		84973016093.550369
6310000		42244.126522		84761970678.292877
6320000		42336.386856		84550661535.355988
6330000		42429.021640		84339091323.231873
6340000		42522.032428		84127262753.813782
6350000		42615.420768		83915178593.356308
6360000		42709.188198		83702841663.452667
6370000		42803.336248		83490254842.029327
6380000		42897.866436		83277421064.357834
6390000		42992.780270		83064343324.084808
6400000		43088.079248		82851024674.279602
6410000		43183.764851		82637468228.500610
6420000		43279.838552		82423677161.879944
6430000		43376.301807		82209654712.227158
6440000		43473.156059		81995404181.152008
6450000		43570.402733		81780928935.206772
6460000		43668.043239		81566232407.048248
6470000		43766.078969		81351318096.619827
6480000		43864.511298		81136189572.353821
6490000		43963.341579		80920850472.394302
6500000		44062.571147		80705304505.841095
6510000		44162.201314		80489555454.014618
6520000		44262.233370		80273607171.742386
6530000		44362.668581		80057463588.667236
6540000		44463.508188		79841128710.577347
6550000		44564.753408		79624606620.758896
6560000		44666.405427		79407901481.371185
6570000		44768.465406		79191017534.844391
6580000		44870.934474		78973959105.300858
6590000		44973.813731		78756730599.999481
6600000		45077.104243		78539336510.803986
6610000		45180.807041		78321781415.675018
6620000		45284.923124		78104069980.186493
6630000		45389.453451		77886206959.066483
6640000		45494.398945		77668197197.762756
6650000		45599.760486		77450045634.033249
6660000		45705.538915		77231757299.561813
6670000		45811.735028		77013337321.599457
6680000		45918.349578		76794790924.631058
6690000		46025.383269		76576123432.068161
6700000		46132.836758		76357340267.967743
6710000		46240.710649		76138446958.777283
6720000		46349.005495		75919449135.106262
6730000		46457.721795		75700352533.524384
6740000		46566.859991		75481162998.386505
6750000		46676.420464		75261886483.684570
6760000		46786.403538		75042529054.926468
6770000		46896.809470		74823096891.042358
6780000		47007.638453		74603596286.317886
6790000		47118.890614		74384033652.355133
6800000		47230.566006		74164415520.060745
6810000		47342.664612		73944748541.661530
6820000		47455.186338		73725039492.747726
6830000		47568.131013		73505295274.343369
6840000		47681.498383		73285522915.004456
6850000		47795.288114		73065729572.944214
6860000		47909.499783		72845922538.185822
6870000		48024.132877		72626109234.742111
6880000		48139.186793		72406297222.822418
6890000		48254.660830		72186494201.066223
6900000		48370.554190		71966708008.803329
6910000		48486.865972		71746946628.340500
6920000		48603.595170		71527218187.273972
6930000		48720.740669		71307530960.827911
6940000		48838.301242		71087893374.217926
6950000		48956.275547		70868314005.039734
6960000		49074.662119		70648801585.682053
6970000		49193.459374		70429365005.763519
6980000		49312.665597		70210013314.592804
6990000		49432.278944		69990755723.651443
7000000		49552.297435		69771601609.098709
7010000		49672.718950		69552560514.297577
7020000		49793.541225		69333642152.361115
7030000		49914.761850		69114856408.718430
7040000		50036.378258		68896213343.699066
7050000		50158.387730		68677723195.134888
7060000		50280.787382		68459396380.978409
7070000		50403.574162		68241243501.936218
7080000		50526.744851		68023275344.116386
7090000		50650.296050		67805502881.688271
7100000		50774.224179		67587937279.553474
7110000		50898.525472		67370589896.026299
7120000		51023.195969		67153472285.521950
7130000		51148.231516		66936596201.250954
7140000		51273.627753		66719973597.917641
7150000		51399.380112		66503616634.420959
7160000		51525.483811		66287537676.555328
7170000		51651.933849		66071749299.709450
7180000		51778.724997		65856264291.560661
7190000		51905.851794		65641095654.762299
7200000		52033.308542		65426256609.621666
7210000		52161.089299		65211760596.765572
7220000		52289.187870		64997621279.790779
7230000		52417.597804		64783852547.896225
7240000		52546.312387		64570468518.493851
7250000		52675.324632		64357483539.794579
7260000		52804.627279		64144912193.366158
7270000		52934.212780		63932769296.658882
7280000		53064.073298		63721069905.495682
7290000		53194.200699		63509829316.522209
7300000		53324.586543		63299063069.613029
7310000		53455.222078		63088786950.229233
7320000		53586.098234		62879016991.723114
7330000		53717.205613		62669769477.584984
7340000		53848.534485		62461060943.627289
7350000		53980.074779		62252908180.100662
7360000		54111.816073		62045328233.736725
7370000		54243.747591		61838338409.711868
7380000		54375.858196		61631956273.526413
7390000		54508.136375		61426199652.792946
7400000		54640.570240		61221086638.927605
7410000		54773.147518		61016635588.738091
7420000		54905.855540		60812865125.901405
7430000		55038.681238		60609794142.324631
7440000		55171.611134		60407441799.381554
7450000		55304.631338		60205827529.017868
7460000		55437.727531		60004971034.717216
7470000		55570.884970		59804892292.320511
7480000		55704.088470		59605611550.690300
7490000		55837.322404		59407149332.212120
7500000		55970.570692		59209526433.124313
7510000		56103.816795		59012763923.667664
7520000		56237.043711		58816883148.046005
7530000		56370.233963		58621905724.188805
7540000		56503.369599		58427853543.306267
7550000		56636.432181		58234748769.227829
7560000		56769.402781		58042613837.514221
7570000		56902.261974		57851471454.333344
7580000		57034.989836		57661344595.090096
7590000		57167.565933		57472256502.800148
7600000		57299.969323		57284230686.197281
7610000		57432.178546		57097290917.564163
7620000		57564.171622		56911461230.276154
7630000		57695.926048		56726765916.047623
7640000		57827.418793		56543229521.870262
7650000		57958.626297		56360876846.632973
7660000		58089.524465		56179732937.412643
7670000		58220.088672		55999823085.425430
7680000		58350.293753		55821172821.627907
7690000		58480.114008		55643807911.957932
7700000		58609.523202		55467754352.204628
7710000		58738.494559		55293038362.497772
7720000		58867.000774		55119686381.406189
7730000		58995.014002		54947725059.635712
7740000		59122.505871		54777181253.317184
7750000		59249.447479		54608082016.875191
7760000		59375.809402		54440454595.468803
7770000		59501.561695		54274326416.995903
7780000		59626.673901		54109725083.652916
7790000		59751.115054		53946678363.042526
7800000		59874.853690		53785214178.822319
7810000		59997.857853		53625360600.887924
7820000		60120.095108		53467145835.084839
7830000		60241.532545		53310598212.443764
